chr	gene_start	gene_end	strand	gene_id	gene_name	gene_type	x_inactivation_status	overlap_type	region_chr	region_start	region_end	region_length	region_n_snps	region_max_std_ihs
X	106639814	106639896	+	ENSG00000263515	MIR548AN	miRNA	subject	contained	X	106316201	106652851	336650	36	4.54777
X	106693794	106797016	+	ENSG00000133135	RNF128	protein_coding	subject	flanking	X	106316201	106652851	336650	36	4.54777
X	106802673	106876150	+	ENSG00000133138	TBC1D8B	protein_coding	subject	overlapping	X	106830948	107273556	442608	38	3.91638
X	106813871	107000212	-	ENSG00000133131	MORC4	protein_coding	subject	overlapping	X	106830948	107273556	442608	38	3.91638
X	106900063	106903341	-	ENSG00000147223	RIPPLY1	protein_coding	subject	contained	X	106830948	107273556	442608	38	3.91638
X	106900164	106930861	+	ENSG00000165376	CLDN2	protein_coding	subject	contained	X	106830948	107273556	442608	38	3.91638
X	107032248	107032820	+	ENSG00000231144	EEF1A1P40	processed_pseudogene	subject	contained	X	106830948	107273556	442608	38	3.91638
X	107061885	107118823	-	ENSG00000089682	RBM41	protein_coding	subject	contained	X	106830948	107273556	442608	38	3.91638
X	107123427	107206433	-	ENSG00000198088	NUP62CL	protein_coding	subject	contained	X	106830948	107273556	442608	38	3.91638
X	107131659	107132269	+	ENSG00000213569	GTF3C6P2	processed_pseudogene	subject	contained	X	106830948	107273556	442608	38	3.91638
X	107202577	107202683	+	ENSG00000199832	Y_RNA	misc_RNA	subject	contained	X	106830948	107273556	442608	38	3.91638
X	107206611	107244247	+	ENSG00000080572	DNAAF6	protein_coding	subject	contained	X	106830948	107273556	442608	38	3.91638
X	107272582	107273656	+	ENSG00000204053	MYCLP1	processed_pseudogene	subject	overlapping	X	106830948	107273556	442608	38	3.91638
X	107713221	107777342	-	ENSG00000157514	TSC22D3	protein_coding	subject	flanking	X	107781694	107783858	2164	11	5.08302
X	107774899	107795829	+	ENSG00000170935	NCBP2L	protein_coding	subject	contains_region	X	107781694	107783858	2164	11	5.08302
X	107825755	107931637	+	ENSG00000080561	MID2	protein_coding	subject	flanking	X	107781694	107783858	2164	11	5.08302
X	110002631	110182734	+	ENSG00000157600	TMEM164	protein_coding	subject	flanking	X	110076006	110534078	458072	35	4.04761
X	110055329	110055426	+	ENSG00000208013	MIR652	miRNA	subject	overlapping	X	110076006	110534078	458072	35	4.04761
X	110082118	110082218	+	ENSG00000265584	MIR3978	miRNA	subject	contained	X	110076006	110534078	458072	35	4.04761
X	110194186	110440318	-	ENSG00000101935	AMMECR1	protein_coding	subject	contained	X	110076006	110534078	458072	35	4.04761
X	110224985	110225063	-	ENSG00000208883	SNORD96B	snoRNA	subject	contained	X	110076006	110534078	458072	35	4.04761
X	110305420	110307221	-	ENSG00000224142	AMMECR1-IT1	lncRNA	subject	contained	X	110076006	110534078	458072	35	4.04761
X	110346103	110440372	-	ENSG00000133136	GNG5B	protein_coding	subject	contained	X	110076006	110534078	458072	35	4.04761
X	110358848	110456334	+	ENSG00000243978	RTL9	protein_coding	subject	contained	X	110076006	110534078	458072	35	4.04761
X	110472692	110524320	+	ENSG00000287685	ENSG00000287685	lncRNA	subject	contained	X	110076006	110534078	458072	35	4.04761
X	110520896	110523021	+	ENSG00000225366	TDGF1P3	protein_coding	subject	contained	X	110076006	110534078	458072	35	4.04761
X	111665811	111760649	+	ENSG00000101901	ALG13	protein_coding	subject	flanking	X	111798727	112124702	325975	6	5.58546
X	111768011	112082776	-	ENSG00000072315	TRPC5	protein_coding	subject	overlapping	X	111798727	112124702	325975	6	5.58546
X	111876051	111903990	+	ENSG00000204025	TRPC5OS	protein_coding	subject	contained	X	111798727	112124702	325975	6	5.58546
X	111930735	111931092	+	ENSG00000271421	ENSG00000271421	processed_pseudogene	subject	contained	X	111798727	112124702	325975	6	5.58546
X	112083016	112457514	+	ENSG00000187823	RTL4	protein_coding	subject	flanking	X	111798727	112124702	325975	6	5.58546
X	114388988	114389155	-	ENSG00000230502	ENSG00000230502	processed_pseudogene	subject	overlapping	X	114419609	114906346	486737	32	5.18368
X	114389135	114389954	+	ENSG00000271686	TNPO3P1	processed_pseudogene	subject	overlapping	X	114419609	114906346	486737	32	5.18368
X	114390674	114391256	+	ENSG00000226547	SSU72P1	processed_pseudogene	subject	overlapping	X	114419609	114906346	486737	32	5.18368
X	114584078	114910061	+	ENSG00000147246	HTR2C	protein_coding	subject	overlapping	X	114419609	114906346	486737	32	5.18368
X	114589620	114589935	+	ENSG00000224664	RPL36AP53	processed_pseudogene	subject	contained	X	114419609	114906346	486737	32	5.18368
X	114594406	114606896	-	ENSG00000289287	ENSG00000289287	lncRNA	subject	contained	X	114419609	114906346	486737	32	5.18368
X	114630797	114630924	+	ENSG00000208839	SNORA35	snoRNA	subject	contained	X	114419609	114906346	486737	32	5.18368
X	114639435	114639519	+	ENSG00000212100	MIR764	miRNA	subject	contained	X	114419609	114906346	486737	32	5.18368
X	114651544	114651623	+	ENSG00000222321	MIR1912	miRNA	subject	contained	X	114419609	114906346	486737	32	5.18368
X	114652655	114652723	+	ENSG00000276158	MIR1264	miRNA	subject	contained	X	114419609	114906346	486737	32	5.18368
X	114715233	114715344	+	ENSG00000221710	MIR1298	miRNA	subject	contained	X	114419609	114906346	486737	32	5.18368
X	114763184	114763263	+	ENSG00000222715	MIR1911	miRNA	subject	contained	X	114419609	114906346	486737	32	5.18368
X	114774828	114776775	-	ENSG00000224773	HSPA8P7	processed_pseudogene	subject	contained	X	114419609	114906346	486737	32	5.18368
X	114823454	114823564	+	ENSG00000199001	MIR448	miRNA	subject	contained	X	114419609	114906346	486737	32	5.18368
X	114900359	114900574	-	ENSG00000270413	ENSG00000270413	processed_pseudogene	subject	contained	X	114419609	114906346	486737	32	5.18368
X	115424064	115425600	-	ENSG00000274374	TUBAP6	processed_pseudogene	subject	contained	X	115398462	115566360	167898	11	4.47788
X	115454733	115455194	-	ENSG00000271021	ENSG00000271021	processed_pseudogene	subject	contained	X	115398462	115566360	167898	11	4.47788
X	115518182	115562731	-	ENSG00000271826	PLS3-AS1	lncRNA	subject	contained	X	115398462	115566360	167898	11	4.47788
X	115545637	115545717	+	ENSG00000252441	ENSG00000252441	snoRNA	subject	contained	X	115398462	115566360	167898	11	4.47788
X	115561174	115650861	+	ENSG00000102024	PLS3	protein_coding	subject	flanking	X	115398462	115566360	167898	11	4.47788
X	116170744	116174974	+	ENSG00000180772	AGTR2	protein_coding	subject	overlapping	X	116206537	116208177	1640	3	3.18627
X	116748530	116748877	-	ENSG00000224217	PRPF4BP1	processed_pseudogene	subject	overlapping	X	116755216	117254839	499623	59	4.84204
X	116850839	116850945	-	ENSG00000206752	RNU6-1323P	snRNA	subject	contained	X	116755216	117254839	499623	59	4.84204
X	116963049	116963676	+	ENSG00000213526	SETP8	processed_pseudogene	subject	contained	X	116755216	117254839	499623	59	4.84204
X	117397938	117398206	+	ENSG00000238066	ENSG00000238066	processed_pseudogene	subject	contained	X	117255327	117435066	179739	123	4.97114
X	117399452	117400081	+	ENSG00000224314	TCERG1P1	processed_pseudogene	subject	contained	X	117255327	117435066	179739	123	4.97114
X	118346073	118449961	+	ENSG00000131725	WDR44	protein_coding	subject	contains_region	X	118381576	118408619	27043	3	3.09624
X	118386394	118386471	+	ENSG00000221463	MIR1277	miRNA	subject	contained	X	118381576	118408619	27043	3	3.09624
X	119249346	119257667	-	ENSG00000214992	AKAP17BP	unprocessed_pseudogene	subject	overlapping	X	119295340	119311028	15688	37	4.30543
X	119291529	119335610	+	ENSG00000230392	ENSG00000230392	lncRNA	subject	contains_region	X	119295340	119311028	15688	37	4.30543
X	119356301	119393595	-	ENSG00000226661	ENSG00000226661	lncRNA	subject	flanking	X	119295340	119311028	15688	37	4.30543
X	119920672	119943751	-	ENSG00000101882	NKAP	protein_coding	subject	flanking	X	119986939	119999565	12626	5	4.32164
X	119942834	119992838	+	ENSG00000282933	RHOXF1P3	protein_coding	subject	overlapping	X	119986939	119999565	12626	5	4.32164
X	119978713	120025138	-	ENSG00000291200	RHOXF1P1	lncRNA	subject	contains_region	X	119986939	119999565	12626	5	4.32164
X	119999454	120000088	-	ENSG00000282850	RHOXF1P2	unprocessed_pseudogene	subject	overlapping	X	119986939	119999565	12626	5	4.32164
X	120014802	120015407	-	ENSG00000234493	RHOXF1P1	transcribed_unprocessed_pseudogene	subject	overlapping	X	119986939	119999565	12626	5	4.32164
X	120036236	120146855	+	ENSG00000258545	RHOXF1-AS1	lncRNA	subject	flanking	X	119986939	119999565	12626	5	4.32164
X	122422006	122479732	+	ENSG00000287776	ENSG00000287776	lncRNA	subject	contained	X	122303906	122714169	410263	58	5.73914
X	122538253	122539460	+	ENSG00000232496	RPL3P12	processed_pseudogene	subject	contained	X	122303906	122714169	410263	58	5.73914
X	124375903	125204312	-	ENSG00000009694	TENM1	protein_coding	subject	contains_region	X	124734189	125193811	459622	18	4.12416
X	124688504	124688838	-	ENSG00000236880	RPS26P57	processed_pseudogene	subject	overlapping	X	124734189	125193811	459622	18	4.12416
X	125203805	125204338	-	ENSG00000232599	ENSG00000232599	processed_pseudogene	subject	overlapping	X	124734189	125193811	459622	18	4.12416
X	127390342	127392526	+	ENSG00000230538	PNPLA10P	processed_pseudogene	subject	contained	X	127086730	127558437	471707	46	3.9602
X	127392760	127394771	+	ENSG00000280275	ENSG00000280275	TEC	subject	contained	X	127086730	127558437	471707	46	3.9602
X	127623410	127623530	-	ENSG00000274631	ENSG00000274631	processed_pseudogene	subject	contained	X	127619373	128117952	498579	111	4.50478
X	127660631	127662530	-	ENSG00000260683	ENSG00000260683	lncRNA	subject	contained	X	127619373	128117952	498579	111	4.50478
X	127728734	127730858	-	ENSG00000235274	ENSG00000235274	processed_pseudogene	subject	contained	X	127619373	128117952	498579	111	4.50478
X	127796124	127796733	+	ENSG00000224548	ENSG00000224548	processed_pseudogene	subject	contained	X	127619373	128117952	498579	111	4.50478
X	128027322	129326707	-	ENSG00000225689	ENSG00000225689	lncRNA	subject	flanking	X	127619373	128117952	498579	111	4.50478
X	128050962	128052403	-	ENSG00000123165	ACTRT1	protein_coding	subject	contained	X	127619373	128117952	498579	111	4.50478
X	128098032	128098529	-	ENSG00000236042	ENSG00000236042	processed_pseudogene	subject	contained	X	127619373	128117952	498579	111	4.50478
X	128122734	128123496	+	ENSG00000235334	BTG3P1	processed_pseudogene	subject	overlapping	X	127619373	128117952	498579	111	4.50478
X	128127090	128128212	-	ENSG00000235239	ACTRT1P1	processed_pseudogene	subject	overlapping	X	127619373	128117952	498579	111	4.50478
X	128313281	128314048	+	ENSG00000235735	RPL7AP72	processed_pseudogene	subject	contained	X	128119569	128588958	469389	37	3.81632
X	128440929	128441785	+	ENSG00000226802	RUVBL2P1	processed_pseudogene	subject	contained	X	128119569	128588958	469389	37	3.81632
X	130622325	130903234	-	ENSG00000165675	ENOX2	protein_coding	subject	flanking	X	130859697	131326352	466655	6	3.44661
X	130981590	131058146	-	ENSG00000228659	LINC01201	lncRNA	subject	contained	X	130859697	131326352	466655	6	3.44661
X	131058346	131089885	+	ENSG00000147256	ARHGAP36	protein_coding	subject	contained	X	130859697	131326352	466655	6	3.44661
X	131134086	131134390	-	ENSG00000241198	RN7SL191P	misc_RNA	subject	contained	X	130859697	131326352	466655	6	3.44661
X	131204068	131205010	+	ENSG00000237650	OR11Q1P	unprocessed_pseudogene	subject	contained	X	130859697	131326352	466655	6	3.44661
X	131221196	131221436	-	ENSG00000276205	ENSG00000276205	unprocessed_pseudogene	subject	contained	X	130859697	131326352	466655	6	3.44661
X	131273506	131578899	-	ENSG00000147255	IGSF1	protein_coding	subject	flanking	X	130859697	131326352	466655	6	3.44661
X	131324391	131325313	-	ENSG00000185903	OR11N1P	unprocessed_pseudogene	subject	contained	X	130859697	131326352	466655	6	3.44661
X	131341570	131342425	-	ENSG00000229082	OR5AW1P	unprocessed_pseudogene	subject	overlapping	X	130859697	131326352	466655	6	3.44661
X	131437055	131437670	-	ENSG00000230973	ENSG00000230973	processed_pseudogene	subject	overlapping	X	131478075	131951974	473899	13	4.41645
X	131492279	131492886	-	ENSG00000228450	NLRP7P1	processed_pseudogene	subject	contained	X	131478075	131951974	473899	13	4.41645
X	131544074	131545000	+	ENSG00000171054	OR13H1	protein_coding	subject	contained	X	131478075	131951974	473899	13	4.41645
X	131562729	131563846	+	ENSG00000237225	OR13K1P	unprocessed_pseudogene	subject	contained	X	131478075	131951974	473899	13	4.41645
X	131578681	131611684	+	ENSG00000286060	ENSG00000286060	lncRNA	subject	contained	X	131478075	131951974	473899	13	4.41645
X	131596121	131596987	+	ENSG00000232787	OR7L1P	unprocessed_pseudogene	subject	contained	X	131478075	131951974	473899	13	4.41645
X	131619013	131619951	+	ENSG00000235730	OR2AF1P	unprocessed_pseudogene	subject	contained	X	131478075	131951974	473899	13	4.41645
X	131646639	131646890	+	ENSG00000227183	HDGFP1	processed_pseudogene	subject	contained	X	131478075	131951974	473899	13	4.41645
X	131688779	131830862	-	ENSG00000213468	FIRRE	lncRNA	subject	contained	X	131478075	131951974	473899	13	4.41645
X	131795657	131796167	-	ENSG00000241418	MCRIP2P1	processed_pseudogene	subject	contained	X	131478075	131951974	473899	13	4.41645
X	131803312	131803741	-	ENSG00000228089	PNKDP1	processed_pseudogene	subject	contained	X	131478075	131951974	473899	13	4.41645
X	131937670	131937853	+	ENSG00000235190	ENSG00000235190	processed_pseudogene	subject	contained	X	131478075	131951974	473899	13	4.41645
X	131938846	131938956	-	ENSG00000200587	RNA5SP514	rRNA_pseudogene	subject	contained	X	131478075	131951974	473899	13	4.41645
X	132076990	132128020	-	ENSG00000165694	FRMD7	protein_coding	subject	flanking	X	132138750	132566602	427852	15	4.36836
X	132130091	132131352	-	ENSG00000228819	AGKP2	processed_pseudogene	subject	overlapping	X	132138750	132566602	427852	15	4.36836
X	132203024	132219480	-	ENSG00000123728	RAP2C	protein_coding	subject	contained	X	132138750	132566602	427852	15	4.36836
X	132217053	132432862	+	ENSG00000232160	RAP2C-AS1	lncRNA	subject	contained	X	132138750	132566602	427852	15	4.36836
X	132369320	132489968	-	ENSG00000076770	MBNL3	protein_coding	subject	contained	X	132138750	132566602	427852	15	4.36836
X	132580117	132580223	-	ENSG00000206900	RNU6-98P	snRNA	subject	overlapping	X	132138750	132566602	427852	15	4.36836
X	132626015	132961395	-	ENSG00000171004	HS6ST2	protein_coding	subject	contains_region	X	132724538	132752471	27933	6	4.05603
X	133300103	133415489	-	ENSG00000076716	GPC4	protein_coding	subject	overlapping	X	133334767	133530880	196113	93	4.99929
X	133531723	133531826	-	ENSG00000206765	RNU6-203P	snRNA	subject	overlapping	X	133334767	133530880	196113	93	4.99929
X	133535745	133987100	-	ENSG00000147257	GPC3	protein_coding	subject	flanking	X	133334767	133530880	196113	93	4.99929
X	135520083	135520674	-	ENSG00000225235	INTS6L-AS1	lncRNA	subject	overlapping	X	135563649	135735881	172232	4	3.86681
X	135520659	135582510	+	ENSG00000165359	INTS6L	protein_coding	subject	overlapping	X	135563649	135735881	172232	4	3.86681
X	135583651	135585160	-	ENSG00000237833	ETS2P1	processed_pseudogene	subject	contained	X	135563649	135735881	172232	4	3.86681
X	135598927	135615431	+	ENSG00000224539	SAGE4P	unprocessed_pseudogene	subject	contained	X	135563649	135735881	172232	4	3.86681
X	135637623	135642756	-	ENSG00000277486	SAGE3P	unprocessed_pseudogene	subject	contained	X	135563649	135735881	172232	4	3.86681
X	135673591	135686151	-	ENSG00000198022	SAGE2P	unprocessed_pseudogene	subject	contained	X	135563649	135735881	172232	4	3.86681
X	135710095	135710377	-	ENSG00000274601	ENSG00000274601	unprocessed_pseudogene	subject	contained	X	135563649	135735881	172232	4	3.86681
X	135713639	135723539	+	ENSG00000268940	CT45A1	protein_coding	subject	contained	X	135563649	135735881	172232	4	3.86681
X	135730733	135732197	-	ENSG00000233861	MGAT2P1	processed_pseudogene	subject	contained	X	135563649	135735881	172232	4	3.86681
X	135751119	135752583	+	ENSG00000238200	MGAT2P2	processed_pseudogene	subject	overlapping	X	135563649	135735881	172232	4	3.86681
X	135759846	135768191	-	ENSG00000269096	CT45A3	protein_coding	subject	overlapping	X	135563649	135735881	172232	4	3.86681
X	135775852	135785503	-	ENSG00000228836	CT45A5	protein_coding	subject	overlapping	X	135563649	135735881	172232	4	3.86681
X	136077844	136078631	+	ENSG00000219930	GAPDHP67	processed_pseudogene	subject	overlapping	X	136100442	136409048	308606	8	3.43019
X	136097835	136098348	-	ENSG00000231513	E2F6P4	processed_pseudogene	subject	overlapping	X	136100442	136409048	308606	8	3.43019
X	136134317	136134420	-	ENSG00000239080	ENSG00000239080	snoRNA	subject	contained	X	136100442	136409048	308606	8	3.43019
X	136146702	136211359	+	ENSG00000022267	FHL1	protein_coding	subject	contained	X	136100442	136409048	308606	8	3.43019
X	136213220	136256482	-	ENSG00000129680	MAP7D3	protein_coding	subject	contained	X	136100442	136409048	308606	8	3.43019
X	136295690	136300298	-	ENSG00000230079	STK24P1	processed_pseudogene	subject	contained	X	136100442	136409048	308606	8	3.43019
X	136300963	136416890	+	ENSG00000156920	ADGRG4	protein_coding	subject	overlapping	X	136100442	136409048	308606	8	3.43019
X	136807223	136807877	-	ENSG00000225125	RANP4	processed_pseudogene	subject	overlapping	X	136852219	136852446	227	2	2.99866
X	136816477	136816574	-	ENSG00000202279	Y_RNA	misc_RNA	subject	overlapping	X	136852219	136852446	227	2	2.99866
X	136840931	136847797	-	ENSG00000232611	ENSG00000232611	lncRNA	subject	overlapping	X	136852219	136852446	227	2	2.99866
X	136847384	136848034	+	ENSG00000225400	RAB28P5	processed_pseudogene	subject	overlapping	X	136852219	136852446	227	2	2.99866
X	136848004	136880764	-	ENSG00000147274	RBMX	protein_coding	subject	contains_region	X	136852219	136852446	227	2	2.99866
X	136879199	136879271	-	ENSG00000206979	SNORD61	snoRNA	subject	overlapping	X	136852219	136852446	227	2	2.99866
X	139530739	139563459	+	ENSG00000101981	F9	protein_coding	subject	flanking	X	139604562	139874045	269483	29	4.80494
X	139581770	139708216	-	ENSG00000101977	MCF2	protein_coding	subject	overlapping	X	139604562	139874045	269483	29	4.80494
X	139702287	139702390	-	ENSG00000238485	ENSG00000238485	snoRNA	subject	contained	X	139604562	139874045	269483	29	4.80494
X	139726346	139945276	-	ENSG00000101974	ATP11C	protein_coding	subject	flanking	X	139604562	139874045	269483	29	4.80494
X	139885481	139885603	+	ENSG00000221375	RNU6ATAC23P	snRNA	subject	overlapping	X	139604562	139874045	269483	29	4.80494
X	139909904	139910034	+	ENSG00000252719	ENSG00000252719	snoRNA	subject	overlapping	X	139604562	139874045	269483	29	4.80494
X	140397062	140398311	+	ENSG00000224942	EEDP1	processed_pseudogene	subject	contained	X	140282226	140423682	141456	13	3.81676
X	140451148	140451208	+	ENSG00000275268	U7	snRNA	subject	overlapping	X	140282226	140423682	141456	13	3.81676
X	140470866	140471274	-	ENSG00000225758	RPS17P17	processed_pseudogene	subject	overlapping	X	140282226	140423682	141456	13	3.81676
X	141934496	142740581	+	ENSG00000288098	ENSG00000288098	lncRNA	subject	flanking	X	142752247	142894398	142151	21	3.96385
X	146619597	146620584	-	ENSG00000231686	ANKRD11P2	processed_pseudogene	subject	overlapping	X	146669581	146694129	24548	4	3.38656
X	147181064	147271895	+	ENSG00000284377	ENSG00000284377	lncRNA	subject	flanking	X	147245877	147666148	420271	4	3.07927
X	147199044	147199127	-	ENSG00000207871	MIR513B	miRNA	subject	overlapping	X	147245877	147666148	420271	4	3.07927
X	147213463	147213591	-	ENSG00000207873	MIR513A1	miRNA	subject	overlapping	X	147245877	147666148	420271	4	3.07927
X	147225826	147225952	-	ENSG00000207984	MIR513A2	miRNA	subject	overlapping	X	147245877	147666148	420271	4	3.07927
X	147230720	147230843	-	ENSG00000207731	MIR506	miRNA	subject	overlapping	X	147245877	147666148	420271	4	3.07927
X	147230984	147231077	-	ENSG00000207969	MIR507	miRNA	subject	overlapping	X	147245877	147666148	420271	4	3.07927
X	147236913	147237027	-	ENSG00000207589	MIR508	miRNA	subject	overlapping	X	147245877	147666148	420271	4	3.07927
X	147250151	147250230	-	ENSG00000252583	MIR514B	miRNA	subject	contained	X	147245877	147666148	420271	4	3.07927
X	147258760	147258850	-	ENSG00000212013	MIR509-2	miRNA	subject	contained	X	147245877	147666148	420271	4	3.07927
X	147259652	147259726	-	ENSG00000212014	MIR509-3	miRNA	subject	contained	X	147245877	147666148	420271	4	3.07927
X	147260532	147260625	-	ENSG00000208000	MIR509-1	miRNA	subject	contained	X	147245877	147666148	420271	4	3.07927
X	147272335	147272408	-	ENSG00000207641	MIR510	miRNA	subject	contained	X	147245877	147666148	420271	4	3.07927
X	147279247	147279344	-	ENSG00000207868	MIR514A1	miRNA	subject	contained	X	147245877	147666148	420271	4	3.07927
X	147279481	147286481	-	ENSG00000287017	ENSG00000287017	lncRNA	subject	contained	X	147245877	147666148	420271	4	3.07927
X	147281943	147282030	-	ENSG00000207866	MIR514A2	miRNA	subject	contained	X	147245877	147666148	420271	4	3.07927
X	147284641	147284728	-	ENSG00000207867	MIR514A3	miRNA	subject	contained	X	147245877	147666148	420271	4	3.07927
X	147476324	147476446	+	ENSG00000274579	ENSG00000274579	processed_pseudogene	subject	contained	X	147245877	147666148	420271	4	3.07927
X	147591612	147591909	-	ENSG00000228855	ENSG00000228855	processed_pseudogene	subject	contained	X	147245877	147666148	420271	4	3.07927
X	148500617	149000663	+	ENSG00000155966	AFF2	protein_coding	subject	contains_region	X	148654812	148670587	15775	6	3.42687
X	153122145	153128323	-	ENSG00000224931	ENSG00000224931	processed_pseudogene	subject	overlapping	X	153168585	153217201	48616	11	4.40652
X	153179284	153183880	+	ENSG00000198681	MAGEA1	protein_coding	subject	contained	X	153168585	153217201	48616	11	4.40652
X	153203044	153205534	+	ENSG00000235219	ENSG00000235219	unprocessed_pseudogene	subject	contained	X	153168585	153217201	48616	11	4.40652
X	153225649	153230357	+	ENSG00000273877	ENSG00000273877	lncRNA	subject	overlapping	X	153168585	153217201	48616	11	4.40652
X	153249115	153249691	-	ENSG00000231600	ENSG00000231600	unprocessed_pseudogene	subject	overlapping	X	153168585	153217201	48616	11	4.40652
X	153266152	153279145	+	ENSG00000278803	PWWP4	protein_coding	subject	flanking	X	153168585	153217201	48616	11	4.40652
X	153947557	153971818	-	ENSG00000172534	HCFC1	protein_coding	subject	flanking	X	154004304	154477925	473621	40	4.90783
X	153969325	153970087	+	ENSG00000235802	HCFC1-AS1	lncRNA	subject	overlapping	X	154004304	154477925	473621	40	4.90783
X	153972754	153983194	+	ENSG00000177854	TMEM187	protein_coding	subject	overlapping	X	154004304	154477925	473621	40	4.90783
X	153981097	153981177	+	ENSG00000265176	MIR3202-1	miRNA	subject	overlapping	X	154004304	154477925	473621	40	4.90783
X	153981098	153981176	-	ENSG00000283694	MIR3202-2	miRNA	subject	overlapping	X	154004304	154477925	473621	40	4.90783
X	154010506	154019902	-	ENSG00000184216	IRAK1	protein_coding	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154019920	154019989	-	ENSG00000284286	MIR718	miRNA	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154021573	154137103	-	ENSG00000169057	MECP2	protein_coding	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154144243	154159032	+	ENSG00000102076	OPN1LW	protein_coding	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154159357	154176349	-	ENSG00000277008	TEX28P2	unprocessed_pseudogene	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154182596	154196861	+	ENSG00000268221	OPN1MW	protein_coding	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154196471	154213487	-	ENSG00000274962	TEX28P1	unprocessed_pseudogene	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154219756	154233286	+	ENSG00000166160	OPN1MW2	protein_coding	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154233615	154251288	-	ENSG00000277009	TEX28P3	unprocessed_pseudogene	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154257582	154271090	+	ENSG00000269433	OPN1MW3	protein_coding	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154271265	154295853	-	ENSG00000278057	TEX28	protein_coding	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154295795	154330350	+	ENSG00000007350	TKTL1	protein_coding	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154333960	154335037	-	ENSG00000231830	ENSG00000231830	lncRNA	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154348524	154374634	-	ENSG00000196924	FLNA	protein_coding	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154374595	154376934	+	ENSG00000285018	ENSG00000285018	lncRNA	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154379273	154381574	+	ENSG00000102119	EMD	protein_coding	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154389955	154409168	+	ENSG00000147403	RPL10	protein_coding	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154396878	154398842	-	ENSG00000280195	ENSG00000280195	lncRNA	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154400281	154400415	+	ENSG00000207165	SNORA70	snoRNA	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154401236	154412112	-	ENSG00000013563	DNASE1L1	protein_coding	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154411524	154421726	+	ENSG00000102125	TAFAZZIN	protein_coding	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154424378	154428526	-	ENSG00000197180	ATP6AP1-DT	lncRNA	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154428633	154436516	+	ENSG00000071553	ATP6AP1	protein_coding	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154436913	154443467	+	ENSG00000203879	GDI1	protein_coding	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154444141	154450654	+	ENSG00000071859	FAM50A	protein_coding	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154450320	154450386	+	ENSG00000276350	MIR6858	miRNA	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154458281	154477779	+	ENSG00000130827	PLXNA3	protein_coding	subject	contained	X	154004304	154477925	473621	40	4.90783
X	154477775	154479281	-	ENSG00000196976	LAGE3	protein_coding	subject	overlapping	X	154004304	154477925	473621	40	4.90783
X	154483717	154486615	-	ENSG00000102178	UBL4A	protein_coding	subject	overlapping	X	154004304	154477925	473621	40	4.90783
X	154487306	154490690	-	ENSG00000126903	SLC10A3	protein_coding	subject	overlapping	X	154004304	154477925	473621	40	4.90783
X	154495815	154496113	-	ENSG00000264484	RN7SL697P	misc_RNA	subject	overlapping	X	154004304	154477925	473621	40	4.90783
X	154506159	154516242	-	ENSG00000071889	FAM3A	protein_coding	subject	overlapping	X	154004304	154477925	473621	40	4.90783
X	154517825	154547572	-	ENSG00000160211	G6PD	protein_coding	subject	flanking	X	154004304	154477925	473621	40	4.90783
X	155489011	155719098	-	ENSG00000185973	TMLHE	protein_coding	subject	contains_region	X	155704767	155705325	558	2	4.40563
X	155612572	155782459	+	ENSG00000168939	SPRY3	protein_coding	subject	contains_region	X	155704767	155705325	558	2	4.40563
